sample_id,Contig_ID,true_serotype,true_serogroup,dataset,benchmark
ERR1453710,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453710,33,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774212,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774212,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364428,11,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364428,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089404,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089404,26,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714183,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714183,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818338,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818338,26,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089532,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089532,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2680664,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2680664,27,NON-CBL,NON-CBL,Training,GPS benchmark
ERR501467,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR501467,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788047,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1788047,1,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26714632,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714632,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365159,4,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR13365159,4,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR7568041,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR7568041,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR7568065,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR7568065,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453296,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453296,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594262,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26594262,6,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR316798,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316798,26,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749970,14,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749970,20,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090631,19,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26594161,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR434000,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR434000,9,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2089019,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089019,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774272,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR774272,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR8481673,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR8481673,13,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910966,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910966,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714697,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714697,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3796552,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3796552,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908981,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908981,8,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834231,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909061,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909061,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884578,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884578,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930703,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930703,14,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214370,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214370,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090600,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090600,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453452,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453452,39,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214338,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214338,24,NON-CBL,NON-CBL,Training,GPS benchmark
ERR14654051,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR14654051,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR13374933,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR13374933,3,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR3669303,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3669303,22,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789485,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789485,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880162,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880162,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714177,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714177,26,NON-CBL,NON-CBL,Training,GPS benchmark
ERR884439,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR505800,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR505800,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931271,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931271,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR516662,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR516662,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303409,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303409,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365094,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365094,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR425413,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR425413,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR862474,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR862474,39,NON-CBL,NON-CBL,Training,GPS benchmark
ERR632979,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR632979,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089530,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26877864,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364556,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364556,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930359,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930359,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594827,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594827,23,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910529,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910529,36,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673096,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673096,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13375151,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR600530,14,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600530,18,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1288891,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1288891,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364510,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364510,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870171,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870171,19,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600344,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600344,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714684,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714684,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930403,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930403,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365900,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365900,17,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316613,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316613,27,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1795490,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1795490,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364530,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364530,18,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797161,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797161,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1192172,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1192172,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364585,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364585,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1066111,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1066111,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202575,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202575,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202575,48,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1430956,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1430956,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR5104404,20,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714435,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714435,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594291,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26594291,12,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880016,11,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880016,23,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106789,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106789,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3669330,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3669330,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1191828,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1191828,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364566,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364566,22,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913344,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913344,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797917,1,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26797917,1,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26930486,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930486,22,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4501330,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR4501330,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106715,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1106715,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3796892,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3796892,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913469,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR913469,22,NON-CBL,NON-CBL,Training,GPS benchmark
ERR568728,25,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR568728,38,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26884300,27,NON-CBL,NON-CBL,Training,GPS benchmark
ERR338219,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR338219,55,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433844,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR433844,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1799732,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1799732,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316634,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR316634,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091253,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091253,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797865,19,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797865,25,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673328,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673328,20,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789866,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789866,19,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202404,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202404,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833631,14,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833631,36,NON-CBL,NON-CBL,Training,GPS benchmark
ERR900726,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR900726,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730827,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730827,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366124,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366124,24,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453555,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1453555,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714287,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714287,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366113,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13366113,27,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797620,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26877979,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26877979,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2680948,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2680948,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909301,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR909301,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR501587,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR501587,34,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089507,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089507,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3899310,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3899310,11,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788203,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090126,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090126,21,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930203,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930203,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364376,10,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13364376,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714635,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR714635,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930397,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930397,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730264,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR730264,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR909204,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR909204,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR632954,30,NON-CBL,NON-CBL,Training,GPS benchmark
ERR632954,52,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931196,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931196,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834037,13,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834037,22,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673549,16,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR730492,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730492,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR925200,3,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR925200,3,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1065556,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065556,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730656,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730656,19,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884224,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884224,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3217384,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3217384,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR14653920,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR14653920,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879527,27,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879527,37,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870068,12,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870068,20,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365389,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365389,13,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089434,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089434,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1066067,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1066067,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090919,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090919,18,NON-CBL,NON-CBL,Training,GPS benchmark
ERR980028,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR980028,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884728,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884728,8,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817922,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817922,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930822,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26930822,14,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26790198,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26790198,18,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673265,22,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26884045,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884045,5,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797515,7,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26797515,17,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR586400,25,NON-CBL,NON-CBL,Training,GPS benchmark
ERR586400,73,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788184,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788184,36,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749365,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749365,9,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090276,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600342,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600342,7,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884471,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884471,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303160,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3303160,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR997464,26,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880395,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26880395,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26714967,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834489,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26834489,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910771,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910771,19,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788571,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1788571,4,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730932,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR730932,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR870078,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR870078,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065860,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065860,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR876789,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR876789,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR516666,15,NON-CBL,NON-CBL,Training,GPS benchmark
ERR516666,20,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26884114,12,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673490,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673490,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931711,1,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26931711,1,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26818148,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818148,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931427,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931427,26,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878709,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878709,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879988,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26879988,23,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365336,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR13365336,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214659,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1214659,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091236,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2091236,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089435,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089435,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090502,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2090502,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600363,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR600363,2,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR1540795,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1540795,17,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931832,10,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931832,38,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818483,17,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26818483,19,NON-CBL,NON-CBL,Training,GPS benchmark
ERR326390,30,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR908889,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR908889,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789798,4,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26789798,5,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089690,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2089690,6,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR600235,3,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600235,40,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2853654,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2853654,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931270,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931270,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065270,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1065270,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26672784,13,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26672784,14,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3192311,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR3192311,6,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26878461,8,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26878461,16,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2680591,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2680591,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR925154,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR925154,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR570431,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR570431,8,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797068,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797068,9,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797783,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26797783,23,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910238,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910238,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202506,2,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202506,33,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26673440,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26673440,2,NON-CBL,NON-CBL,Testing,GPS benchmark
SRR26910315,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26910315,11,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749452,2,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26749452,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089718,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR2089718,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931458,3,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26931458,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1422673,7,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1422673,20,NON-CBL,NON-CBL,Training,GPS benchmark
ERR319380,21,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600152,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR600152,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730917,8,NON-CBL,NON-CBL,Training,GPS benchmark
ERR730917,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202163,1,NON-CBL,NON-CBL,Training,GPS benchmark
ERR1202163,1,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817744,16,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26817744,28,NON-CBL,NON-CBL,Training,GPS benchmark
SRR26833677,1,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2090936,8,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR2090936,9,NON-CBL,NON-CBL,Testing,GPS benchmark
ERR980202,6,NON-CBL,NON-CBL,Training,GPS benchmark
ERR980202,16,NON-CBL,NON-CBL,Training,GPS benchmark
ERR742337,1,NON-CBL,NON-CBL,Training,GPS benchmark
