sample,GPSC
SAMEA5866338,212
SAMEA104141815,212
SAMN36507155,212
SAMEA5187343,212
SAMEA6226823,212
SAMEA6226812,212
SAMEA5187260,212
SAMEA114407925,212
SAMEA114441452,212
SAMEA6226811,212
SAMEA3713985,212
SAMN35362894,212
SAMEA114441236,212
SAMEA104141770,212
SAMEA114392697,212
SAMN35364358,212
SAMEA3431553,212
SAMEA6226814,212
SAMEA104141654,212
SAMEA104141967,212
SAMEA3232668,212
SAMEA3713947,212
SAMEA114392608,212
SAMEA5866276,212
SAMN35364421,212
SAMN35364411,212
SAMEA104141579,212
SAMEA104141709,212
SAMEA104355777,212
SAMEA114441280,212
SAMEA115606793,212
SAMEA5866298,212
SAMEA4388210,212
SAMN35364415,212
SAMEA114408420,212
SAMEA114407942,212
SAMEA114441110,212
SAMEA104035594,212
SAMEA3713999,212
SAMEA4387961,212
SAMEA114408469,212
SAMEA5187178,212
SAMEA4732923,212
SAMEA114408358,212
SAMEA4388337,212
SAMEA104355886,212
SAMEA5866279,212
SAMEA6226826,212
SAMEA115794743,212
SAMEA114392767,212
SAMEA5866293,212
SAMEA6226824,212
SAMEA6226822,212
SAMEA104141898,212
SAMEA104141673,212
SAMEA114392681,212
SAMEA104343501,149
SAMEA104343610,149
SAMEA1024678,149
SAMEA4831410,149
SAMEA104343518,149
SAMEA104343503,149
SAMEA104343581,149
SAMEA104343507,149
SAMEA1023980,149
SAMEA104343613,149
SAMEA104343612,149
SAMEA104343512,149
SAMEA104343514,149
SAMEA104343499,149
SAMEA4831497,149
SAMEA4831230,149
SAMEA104343508,149
SAMEA104343524,149
SAMEA104343587,149
SAMEA104343517,149
SAMEA1024090,149
SAMEA104343576,149
SAMEA4831208,149
SAMEA104343525,149
SAMEA104343589,149
SAMEA1023862,149
SAMEA1023892,149
SAMEA104343500,149
SAMEA104343519,149
SAMEA104343498,149
SAMEA1023852,149
SAMEA104343511,149
SAMEA104343585,149
SAMEA104343608,149
SAMEA4733191,149
SAMEA104343522,149
SAMEA1024593,149
SAMEA104343526,149
SAMEA104343547,149
SAMEA104343497,149
SAMEA104343515,149
SAMEA104343520,149
SAMEA104343588,149
SAMEA104343609,149
SAMEA1025591,149
SAMEA2061495,149
SAMEA2061493,149
SAMEA104343548,149
SAMEA104343590,149
SAMEA104343509,149
SAMEA1024875,149
SAMEA104343510,149
SAMEA2061477,149
SAMEA2062161,149
SAMEA1023662,149
SAMEA104343506,149
SAMEA104343505,149
SAMEA1023711,149
SAMEA104343513,149
SAMEA104343580,149
SAMEA2061502,149
SAMEA104343504,149
SAMEA4831389,149
SAMEA4831473,149
SAMEA104343523,149
SAMEA4831138,149
SAMEA104343521,149
SAMEA104343582,149
SAMEA10254930,209
SAMEA103953548,209
SAMEA115092623,209
SAMEA5187146,209
SAMEA114392593,209
SAMEA114408067,209
SAMEA114392653,209
SAMEA5866539,209
SAMEA2797155,209
SAMEA3232705,209
SAMEA3233302,209
SAMEA115606785,209
SAMEA115092625,209
SAMEA5187380,209
SAMEA3232415,209
SAMEA114392603,209
SAMEA115092607,209
SAMEA114408496,209
SAMEA5187404,209
SAMEA5866488,209
SAMEA114408095,209
SAMEA5866882,209
SAMEA102151168,209
SAMEA114441150,209
SAMEA114408471,209
SAMEA114441483,209
SAMEA114407919,209
SAMEA3232588,209
SAMEA5866394,209
SAMEA114408314,209
SAMEA3232649,209
SAMEA5187241,209
SAMEA11305582,209
SAMEA5187295,209
SAMEA5866564,209
SAMEA3232456,209
SAMEA3232733,209
SAMEA5187408,209
SAMEA5866715,209
SAMEA3504639,209
SAMEA104154439,209
SAMEA104154429,209
SAMEA5187392,209
SAMEA114408349,209
SAMEA3504680,209
SAMEA114392722,209
SAMEA5866467,209
SAMEA114375365,209
SAMEA114441413,209
SAMEA3232426,209
SAMEA5187564,209
SAMEA10254639,209
SAMEA2796765,209
SAMEA114408014,209
SAMEA114408425,209
SAMEA3232650,209
SAMEA114392770,209
SAMEA3504882,209
SAMEA3232539,209
SAMEA3504874,209
SAMEA5187336,209
SAMEA3232747,209
SAMEA5866878,209
SAMEA5187492,209
SAMEA114441242,209
SAMEA3504672,209
SAMEA115606874,209
SAMEA114408257,209
SAMEA114407999,209
SAMEA114463237,104
SAMEA3232590,104
SAMEA5054528,104
SAMEA3389340,104
SAMEA115092663,104
SAMEA5187174,104
SAMEA114408308,104
SAMEA1033605,104
SAMEA115606896,104
SAMEA114463224,104
SAMEA114408457,104
SAMEA114407955,104
SAMEA3171290,104
SAMEA110665928,104
SAMEA3232676,104
SAMEA114408472,104
SAMEA5187279,104
SAMEA115092618,104
SAMEA3171276,104
SAMEA3171542,104
SAMEA3232813,104
SAMEA110665421,104
SAMEA5866532,104
SAMEA114407870,104
SAMEA114463225,104
SAMEA103953574,104
SAMEA114463226,104
SAMEA114408321,104
SAMEA3171429,104
SAMEA114463228,104
SAMEA114392673,104
SAMEA3171575,104
SAMEA1033616,104
SAMEA114441528,104
SAMEA5187278,104
SAMEA3171602,104
SAMEA104355888,104
SAMEA114392604,104
SAMEA114407928,104
SAMEA114407931,104
SAMEA114441162,104
SAMEA3171224,104
SAMEA3389329,104
SAMEA1033528,104
SAMEA114392670,104
SAMEA6543395,104
SAMEA114408134,104
SAMEA1033611,104
SAMEA1033723,104
SAMEA114375364,104
SAMEA4034901,104
SAMEA114392572,104
SAMEA5054534,104
SAMEA114408054,104
SAMEA3232658,104
SAMEA5187160,104
SAMEA115606880,104
SAMEA4732759,104
SAMEA114463292,104
SAMEA103953627,104
SAMEA10254754,104
SAMEA114463293,104
SAMEA114441296,104
SAMEA3232776,104
SAMEA5187078,104
SAMEA110665848,104
SAMEA114407883,104
SAMEA114490305,699
SAMEA115165679,699
SAMN41760128,699
SAMEA114521023,699
SAMEA115032783,699
SAMN33606724,699
SAMN33606238,699
SAMEA114520980,699
SAMEA10254759,699
SAMN14158093,699
SAMN41751483,699
SAMN41764924,699
SAMEA114442013,699
SAMEA114552138,699
SAMEA114228269,699
SAMN33606234,699
SAMEA115795245,699
SAMN41751436,699
SAMEA114520962,699
SAMEA114212134,699
SAMEA114441927,699
SAMEA115794847,699
SAMEA114490176,699
SAMEA114521159,699
SAMEA114521115,699
SAMN41762873,699
SAMEA114479262,699
SAMEA114490040,699
SAMEA115795729,699
SAMEA114490265,699
SAMEA3980385,699
SAMEA114489993,699
SAMEA114479504,699
SAMEA115412738,699
SAMN33606232,699
SAMEA114552304,699
SAMEA114212082,699
SAMEA114441964,699
SAMEA114478991,699
SAMEA114521124,699
SAMEA114552297,699
SAMEA114479588,699
SAMEA4023693,699
SAMN20331901,699
SAMEA114552282,699
SAMEA3952928,699
SAMN33606233,699
SAMEA114520468,699
SAMN33606704,699
SAMEA114229922,699
SAMEA114478844,699
SAMEA114479047,699
SAMEA114552317,699
SAMEA115032749,699
SAMEA115796206,699
SAMN33606235,699
SAMN20331796,699
SAMEA114212318,699
SAMEA114521098,699
SAMEA10254919,699
SAMEA114520633,699
SAMEA112824285,699
SAMEA114552141,699
SAMEA14105575,699
SAMEA114212089,699
SAMEA3980384,699
SAMEA112199506,699
SAMEA112824242,699
SAMEA114478870,150
SAMEA114552160,150
SAMEA4976525,150
SAMEA2203329,150
SAMEA2627470,150
SAMEA114441644,150
SAMEA10254565,150
SAMEA1877696,150
SAMEA3233149,150
SAMEA1877685,150
SAMEA1024750,150
SAMEA3172962,150
SAMEA104155044,150
SAMEA2627453,150
SAMEA4831456,150
SAMEA3504626,150
SAMEA114520821,150
SAMEA3172959,150
SAMEA104154419,150
SAMEA114212202,150
SAMEA114490078,150
SAMEA115376627,150
SAMEA114520482,150
SAMEA3173075,150
SAMEA974675,150
SAMEA104154465,150
SAMEA4978768,150
SAMEA114479214,150
SAMEA115092534,150
SAMEA104154319,150
SAMEA3173008,150
SAMEA115376658,150
SAMEA1024609,150
SAMEA2696572,150
SAMEA4832898,150
SAMEA104035257,150
SAMEA115376282,150
SAMEA114552146,150
SAMEA1025108,150
SAMEA114490137,150
SAMEA102163918,150
SAMEA1877623,150
SAMEA2066842,150
SAMEA3381486,150
SAMEA1025066,150
SAMEA114212072,150
SAMEA4967091,150
SAMEA2627310,150
SAMEA114489980,150
SAMEA1026118,150
SAMEA1026202,150
SAMEA104154470,150
SAMEA104154481,150
SAMEA114479193,150
SAMEA104035486,150
SAMEA114441588,150
SAMEA3233359,150
SAMEA3448038,150
SAMEA4967412,150
SAMEA104154360,150
SAMEA114490071,150
SAMEA1029412,150
SAMEA3504862,150
SAMEA1877753,150
SAMEA2627397,150
SAMEA115376648,150
SAMEA112889701,342;185
SAMN36507148,342;185
SAMEA112824337,342;185
SAMEA104035981,342;185
SAMEA115377168,342;185
SAMEA4732782,342;185
SAMEA5054405,342;185
SAMEA104154931,342;185
SAMEA112824346,342;185
SAMEA4733035,342;185
SAMEA5054495,342;185
SAMEA115376325,342;185
SAMEA112889699,342;185
SAMN20397961,342;185
SAMEA3431371,342;185
SAMEA112824292,342;185
SAMEA114036902,342;185
SAMEA3431331,342;185
SAMEA4732773,342;185
SAMEA4977311,342;185
SAMEA14105659,342;185
SAMEA112889698,342;185
SAMEA104155083,342;185
SAMEA3904526,342;185
SAMEA5054409,342;185
SAMN36507102,342;185
SAMEA4733039,342;185
SAMEA104154859,342;185
SAMEA114036760,342;185
SAMEA2066839,342;185
SAMEA3181789,342;185
SAMEA4732769,342;185
SAMEA3980389,342;185
SAMEA104035836,342;185
SAMEA104035761,342;185
SAMEA3181870,342;185
SAMEA4034891,342;185
SAMEA4978653,342;185
SAMEA5054468,342;185
SAMEA104035972,342;185
SAMEA112824318,342;185
SAMEA104035850,342;185
SAMEA5054554,342;185
SAMEA104038549,342;185
SAMEA112824233,342;185
SAMEA104155127,342;185
SAMEA2696497,342;185
SAMEA104154858,342;185
SAMEA112889693,342;185
SAMEA3431324,342;185
SAMEA3431311,342;185
SAMEA115165661,342;185
SAMEA4976511,342;185
SAMEA3545897,342;185
SAMEA111378897,342;185
SAMEA4976592,342;185
SAMEA3431304,342;185
SAMEA5054408,342;185
SAMEA5226152,342;185
SAMEA104155093,342;185
SAMEA1025967,342;185
SAMEA5054401,342;185
SAMEA10254857,342;185
SAMEA5226163,342;185
SAMEA114392566,259
SAMEA5187134,259
SAMEA5187099,259
SAMEA5082079,259
SAMEA114241746,259
SAMEA3353419,259
SAMEA114392876,259
SAMEA3232521,259
SAMEA114309786,259
SAMEA114242298,259
SAMEA114241782,259
SAMEA103953731,259
SAMEA114441312,259
SAMEA5082236,259
SAMEA114441332,259
SAMEA114241779,259
SAMEA114392871,259
SAMEA4931496,259
SAMEA4930602,259
SAMEA115606764,259
SAMEA114241947,259
SAMEA5187214,259
SAMEA3208842,259
SAMEA5187296,259
SAMEA4929803,259
SAMEA103953727,259
SAMEA114242185,259
SAMEA5083038,259
SAMEA114276650,259
SAMEA5082635,259
SAMEA5082818,259
SAMEA3354166,259
SAMEA5187447,259
SAMEA2797001,259
SAMEA114276664,259
SAMEA12566235,259
SAMEA114441210,259
SAMEA114242168,259
SAMEA114309642,259
SAMEA114392813,259
SAMEA5082051,259
SAMEA5082416,259
SAMEA5082199,259
SAMEA115106804,259
SAMEA115092727,259
SAMEA3353302,259
SAMEA5082845,259
SAMEA5082862,259
SAMEA114309685,259
SAMEA4929865,259
SAMEA4930860,259
SAMEA5082267,259
SAMEA103953725,259
SAMEA114242100,259
SAMEA114309783,259
SAMEA5082263,259
SAMEA114242357,259
SAMEA114392650,259
SAMEA3232685,259
SAMEA3714211,259
SAMEA5054596,259
SAMEA5082121,259
SAMEA4931409,259
SAMEA114309591,259
SAMEA4023876,115
SAMEA115377326,115
SAMEA3175951,115
SAMEA115606319,115
SAMEA115606328,115
SAMEA3176159,115
SAMEA3176152,115
SAMEA114036821,115
SAMEA3176100,115
SAMEA3381463,115
SAMEA3430849,115
SAMEA3714343,115
SAMEA115606284,115
SAMEA115606257,115
SAMEA3714346,115
SAMN41762327,115
SAMEA4388433,115
SAMEA4732826,115
SAMEA7722504,115
SAMEA115377306,115
SAMEA115606307,115
SAMEA2204095,115
SAMEA4732832,115
SAMEA115377033,115
SAMEA3714342,115
SAMEA115606277,115
SAMEA5054402,115
SAMEA2335933,115
SAMEA3714244,115
SAMEA4023872,115
SAMEA2204169,115
SAMEA2521750,115
SAMEA2696465,115
SAMEA3176020,115
SAMEA4732812,115
SAMEA115606212,115
SAMEA3176165,115
SAMEA3431216,115
SAMEA3431322,115
SAMEA4024156,115
SAMEA115606329,115
SAMEA3714399,115
SAMEA2204075,115
SAMEA115606311,115
SAMEA3176185,115
SAMEA2696428,115
SAMEA115796791,115
SAMEA3431242,115
SAMEA104035977,115
SAMEA4022607,115
SAMEA3714436,115
SAMEA2060065,115
SAMEA5187753,115
SAMEA2057328,115
SAMEA2696473,115
SAMEA2467296,115
SAMEA3430874,115
SAMEA3714301,115
SAMEA4732839,115
SAMEA115376809,115
SAMEA2335877,115
SAMEA4927751,199
SAMEA12565940,199
SAMEA6499524,199
SAMEA104456758,199
SAMEA5072944,199
SAMEA6500426,199
SAMEA6499790,199
SAMEA104455762,199
SAMEA4927753,199
SAMEA104455904,199
SAMEA4926526,199
SAMEA4929092,199
SAMEA4930257,199
SAMEA4929219,199
SAMEA5072798,199
SAMEA5073443,199
SAMEA3353815,199
SAMEA5072871,199
SAMEA104456723,199
SAMEA104456840,199
SAMEA4928165,199
SAMEA5082295,199
SAMEA4928121,199
SAMEA3206917,199
SAMEA5072597,199
SAMEA4650097,199
SAMEA6499714,199
SAMEA3208863,199
SAMEA104456548,199
SAMEA5072918,199
SAMEA5073488,199
SAMEA4928819,199
SAMEA2434788,199
SAMEA4927540,199
SAMEA104456793,199
SAMEA104455824,199
SAMEA5073301,199
SAMEA4929317,199
SAMEA104456681,199
SAMEA104456344,199
SAMEA6500649,199
SAMEA5072796,199
SAMEA3353729,199
SAMEA6499659,199
SAMEA3353642,199
SAMEA3353673,199
SAMEA4927885,199
SAMEA4928393,199
SAMEA4927848,199
SAMEA104455795,199
SAMEA3207002,199
SAMEA4926224,199
SAMEA4929928,199
SAMEA5072551,199
SAMEA6499905,199
SAMEA6499640,199
SAMEA4929630,199
SAMEA4929322,199
SAMEA6499823,199
SAMEA104456857,199
SAMEA3206710,199
SAMEA5072536,199
SAMEA104456900,199
SAMEA3353537,199
SAMEA2554104,199
SAMEA104222034,199
SAMN37512586,363
SAMN37512552,363
SAMN37512617,363
SAMN41761498,363
SAMN14158009,363
SAMN14151129,363
SAMEA111457503,363
SAMN05222302,363
SAMN11117409,363
SAMN37512585,363
SAMEA4732197,363
SAMEA4763845,363
SAMEA4763458,363
SAMEA115376806,363
SAMN37512549,363
SAMEA4732162,363
SAMN09224590,363
SAMN37512496,363
SAMN37512522,363
SAMN41761441,363
SAMN37512456,363
SAMN37512528,363
SAMN37512463,363
SAMEA12364460,363
SAMN05223017,363
SAMN37512508,363
SAMEA4763516,363
SAMN37512487,363
SAMN33606395,363
SAMN37512567,363
SAMN37512587,363
SAMN37512470,363
SAMEA3221294,363
SAMN20331799,363
SAMN37512481,363
SAMEA3221740,363
SAMN09219342,363
SAMN37512609,363
SAMEA115376808,363
SAMN36507106,363
SAMN09218495,363
SAMN37512583,363
SAMN36507107,363
SAMEA3175907,363
SAMEA111457437,363
SAMN37512475,363
SAMEA3222027,363
SAMEA4763924,363
SAMN37512533,363
SAMEA3221730,363
SAMN37512602,363
SAMN37512606,363
SAMN04254691,363
SAMEA3221956,363
SAMEA4979057,363
SAMEA4707858,363
SAMN37512492,363
SAMN37512598,363
SAMN05222615,363
SAMN37512469,363
SAMN37512599,363
SAMN14150825,363
SAMEA115377385,363
SAMEA115377421,363
SAMEA2796464,363
SAMN04254705,624
SAMEA4763411,624
SAMEA4763676,624
SAMEA4763558,624
SAMEA4763643,624
SAMEA4763843,624
SAMEA3181838,624
SAMEA4763508,624
SAMN04254722,624
SAMEA4764108,624
SAMEA4764097,624
SAMEA4732203,624
SAMEA4763672,624
SAMEA4732188,624
SAMEA4763814,624
SAMEA4763420,624
SAMEA4763476,624
SAMEA4763807,624
SAMEA4763995,624
SAMEA4763613,624
SAMEA4763677,624
SAMEA4764073,624
SAMEA4763939,624
SAMEA4764053,624
SAMEA4763352,624
SAMEA4763772,624
SAMEA4763912,624
SAMEA4763685,624
SAMN04254683,624
SAMEA4764170,624
SAMEA4763724,624
SAMEA4763991,624
SAMEA4732209,624
SAMEA4763357,624
SAMEA4763813,624
SAMN04254713,624
SAMEA4732200,624
SAMEA4763384,624
SAMEA4764111,624
SAMEA5054352,624
SAMEA4763460,624
SAMEA4763781,624
SAMEA4763742,624
SAMEA12549560,624
SAMEA4732172,624
SAMEA5054342,624
SAMEA5054363,624
SAMEA4763619,624
SAMEA4763514,624
SAMEA4763414,624
SAMEA4763402,624
SAMEA3181806,624
SAMEA4763963,624
SAMEA4764055,624
SAMEA4763536,624
SAMEA4763830,624
SAMEA4763838,624
SAMEA4764114,624
SAMEA4763851,624
SAMEA4764158,624
SAMN04254679,624
SAMEA4732239,624
SAMEA4732229,624
SAMEA4763603,624
SAMEA5054552,104
SAMEA5866506,104
SAMEA1025627,104
SAMEA1029054,104
SAMEA4832566,104
SAMEA4733055,104
SAMEA103953650,104
SAMEA4832529,104
SAMEA1025227,104
SAMEA5866649,104
SAMEA5866384,104
SAMEA5866828,104
SAMEA1024543,104
SAMEA4732748,104
SAMEA1023829,104
SAMEA1024926,104
SAMEA1024972,104
SAMEA5054580,104
SAMEA4966197,104
SAMEA1024968,104
SAMEA5054547,104
SAMEA5054553,104
SAMEA103953453,104
SAMEA5187807,104
SAMEA4831825,104
SAMEA1023882,104
SAMEA1029136,104
SAMEA1025814,104
SAMEA4832068,104
SAMEA1026095,104
SAMEA4831028,104
SAMEA4967602,104
SAMN15562656,104
SAMEA115376508,104
SAMEA4832576,104
SAMEA4034911,104
SAMEA5866466,104
SAMEA1029218,104
SAMEA10254787,104
SAMEA1028962,104
SAMEA4832085,104
SAMEA5866896,104
SAMEA4967216,104
SAMEA103953518,104
SAMEA114375344,104
SAMEA4831021,104
SAMEA3714220,104
SAMEA4831804,104
SAMEA4966622,104
SAMEA1029388,104
SAMEA1025105,104
SAMEA4966207,104
SAMEA5866838,104
SAMEA5866407,104
SAMEA4831572,104
SAMEA5054612,104
SAMEA4831976,104
SAMEA4034910,104
SAMEA5866910,104
SAMEA4832537,104
SAMEA1025387,104
SAMEA5866646,104
SAMEA5050620,884;892
SAMEA4977026,884;892
SAMEA4979388,884;892
SAMEA4976495,884;892
SAMEA5050641,884;892
SAMEA4979474,884;892
SAMEA4977361,884;892
SAMEA5948106,884;892
SAMEA4976887,884;892
SAMEA4976527,884;892
SAMEA4976469,884;892
SAMEA5050471,884;892
SAMEA4977075,884;892
SAMEA5050825,884;892
SAMEA4978755,884;892
SAMEA4976417,884;892
SAMEA4977976,884;892
SAMEA5051196,884;892
SAMEA4978501,884;892
SAMEA4977519,884;892
SAMEA4979320,884;892
SAMEA4979369,884;892
SAMEA4977003,884;892
SAMEA4976419,884;892
SAMEA4976698,884;892
SAMEA4976593,884;892
SAMEA4977025,884;892
SAMEA4976676,884;892
SAMEA4978842,884;892
SAMEA4976648,884;892
SAMEA4977728,884;892
SAMEA4978225,884;892
SAMEA4978135,884;892
SAMEA4978479,884;892
SAMEA4979384,884;892
SAMEA4976720,884;892
SAMEA4976548,884;892
SAMEA4976657,884;892
SAMEA4976947,884;892
SAMEA4978063,884;892
SAMEA5050587,884;892
SAMEA4976994,884;892
SAMEA4977146,884;892
SAMEA4978357,884;892
SAMEA4976569,884;892
SAMEA4979379,884;892
SAMEA4976684,884;892
SAMEA4979352,884;892
SAMEA4979616,884;892
SAMEA4979460,884;892
SAMEA4979604,884;892
SAMEA5948132,884;892
SAMEA4979526,884;892
SAMEA4979353,884;892
SAMEA4978638,884;892
SAMEA5050519,884;892
SAMEA4976547,884;892
SAMEA4979048,884;892
SAMEA4978738,884;892
SAMEA4978604,884;892
SAMEA4977900,884;892
SAMEA4979488,884;892
SAMEA114242080,168
SAMEA3353949,168
SAMEA114242214,168
SAMEA12566667,168
SAMEA4929518,168
SAMEA114276788,168
SAMEA2814338,168
SAMEA114276653,168
SAMEA4929760,168
SAMEA114242035,168
SAMEA3354153,168
SAMEA114241735,168
SAMEA5980378,168
SAMEA114241821,168
SAMEA114276545,168
SAMEA114241989,168
SAMEA114242241,168
SAMEA2814304,168
SAMEA4930311,168
SAMEA5979617,168
SAMEA3353953,168
SAMEA12566059,168
SAMEA1483831,168
SAMEA114309715,168
SAMEA114241852,168
SAMEA5084244,168
SAMEA12566507,168
SAMEA114309616,168
SAMEA10427026,168
SAMEA115606846,168
SAMEA3353975,168
SAMEA3354246,168
SAMEA10427650,168
SAMEA2814561,168
SAMEA114242327,168
SAMEA3354107,168
SAMEA2434574,168
SAMEA10427218,168
SAMEA12566570,168
SAMEA2814441,168
SAMEA114242225,168
SAMEA3354000,168
SAMEA10428043,168
SAMEA114309574,168
SAMEA114309562,168
SAMEA5980137,168
SAMEA5978991,168
SAMEA114309657,168
SAMEA114309467,168
SAMEA114242045,168
SAMEA114276672,168
SAMEA2814168,168
SAMEA10428045,168
SAMEA114241831,168
SAMEA10427138,168
SAMEA3353996,168
SAMEA3354189,168
SAMEA114241737,168
SAMEA5082757,168
SAMEA10427871,168
SAMEA12566305,168
SAMEA114276741,168
SAMEA114242027,168
SAMEA2059927,189
SAMEA2059939,189
SAMEA2057199,189
SAMEA3714333,189
SAMEA4732860,189
SAMEA2056165,189
SAMEA115377119,189
SAMEA2056301,189
SAMEA2057317,189
SAMEA2335826,189
SAMEA2335742,189
SAMEA2335932,189
SAMEA2060187,189
SAMEA2335861,189
SAMEA2057195,189
SAMEA2059923,189
SAMEA4732834,189
SAMEA2059633,189
SAMEA2057310,189
SAMEA2056300,189
SAMEA2059929,189
SAMEA2059635,189
SAMEA2056310,189
SAMEA2056320,189
SAMEA2056481,189
SAMEA2335733,189
SAMN38909847,189
SAMEA2059925,189
SAMEA2056637,189
SAMEA2056787,189
SAMEA2467288,189
SAMEA2059789,189
SAMEA2059921,189
SAMEA2056313,189
SAMEA2056317,189
SAMEA3714289,189
SAMEA2056164,189
SAMEA2056789,189
SAMEA1965965,189
SAMEA2467416,189
SAMEA2204073,189
SAMEA2059936,189
SAMEA2059937,189
SAMEA2335845,189
SAMEA1969438,189
SAMEA3714254,189
SAMEA2057190,189
SAMEA2056476,189
SAMEA2335897,189
SAMEA2060060,189
SAMEA2057198,189
SAMEA2057319,189
SAMEA2056316,189
SAMEA2059784,189
SAMEA2056782,189
SAMEA114441817,134
SAMEA114212113,134
SAMEA1026217,134
SAMEA114441282,134
SAMEA1025272,134
SAMEA1025556,134
SAMEA114478826,134
SAMEA114479139,134
SAMEA114520449,134
SAMEA4967452,134
SAMEA114441771,134
SAMEA4022473,134
SAMEA1028986,134
SAMEA4763784,134
SAMEA114408061,134
SAMEA114479280,134
SAMEA4831141,134
SAMEA4763611,134
SAMN36507147,134
SAMEA114478960,134
SAMEA3431424,134
SAMEA1025165,134
SAMEA4967422,134
SAMEA1025594,134
SAMEA4763403,134
SAMEA4832011,134
SAMEA3232527,134
SAMEA1028874,134
SAMEA114490219,134
SAMEA4966846,134
SAMEA1025917,134
SAMEA114479473,134
SAMEA4966941,134
SAMEA114552213,134
SAMEA5936846,134
SAMEA1029233,134
SAMEA104035515,134
SAMEA4832823,134
SAMEA1029014,134
SAMEA4968039,134
SAMEA114521232,134
SAMEA1024717,134
SAMEA4967411,134
SAMEA114520546,134
SAMEA1029275,134
SAMEA4832423,134
SAMEA1029409,134
SAMN15562848,134
SAMEA114478872,134
SAMEA114552292,134
SAMEA4764070,134
SAMEA5054315,134
SAMEA1025524,134
SAMEA114479007,134
SAMEA1025386,134
SAMEA114520818,134
SAMEA1029392,134
SAMEA4763857,134
SAMEA4023474,134
SAMEA1025638,134
SAMEA114490164,134
SAMEA1025740,134
SAMEA682573,588;97
SAMEA2157721,588;97
SAMEA2796454,588;97
SAMEA2467770,588;97
SAMEA2796595,588;97
SAMN38909790,588;97
SAMEA1463216,588;97
SAMEA1032591,588;97
SAMEA4561275,588;97
SAMEA2145278,588;97
SAMEA2203876,588;97
SAMN02737930,588;97
SAMN09224863,588;97
SAMEA1032582,588;97
SAMN09218583,588;97
SAMN20398165,588;97
SAMEA2157370,588;97
SAMEA1032720,588;97
SAMEA2152600,588;97
SAMEA2060199,588;97
SAMEA2156689,588;97
SAMEA1032574,588;97
SAMEA2467756,588;97
SAMEA2155351,588;97
SAMN02738071,588;97
SAMN00619206,588;97
SAMEA2144946,588;97
SAMEA2147709,588;97
SAMEA2153341,588;97
SAMEA2467749,588;97
SAMEA1032601,588;97
SAMN00198989,588;97
SAMN02738097,588;97
SAMN20409137,588;97
SAMEA2796721,588;97
SAMEA2057606,588;97
SAMEA2157525,588;97
SAMEA3545830,588;97
SAMEA1463109,588;97
SAMN00255354,588;97
SAMEA1463103,588;97
SAMN00623120,588;97
SAMEA1032518,588;97
SAMN38909781,588;97
SAMEA1032407,588;97
SAMEA1032511,588;97
SAMEA1463019,588;97
SAMEA2150106,588;97
SAMN02738041,588;97
SAMEA2796704,588;97
SAMN02738095,588;97
SAMEA1032558,588;97
SAMN02738176,588;97
SAMEA2155334,588;97
SAMEA115796748,588;97
SAMEA2467725,588;97
SAMN02737976,588;97
SAMN02738064,588;97
SAMN05222865,588;97
SAMEA4023942,588;97
SAMEA1877702,274
SAMEA1877717,274
SAMEA3381663,274
SAMEA1877711,274
SAMEA3504778,274
SAMEA1877676,274
SAMEA3504789,274
SAMEA4388230,274
SAMEA4388006,274
SAMEA1877678,274
SAMEA3504725,274
SAMEA104154351,274
SAMEA3448089,274
SAMEA4388399,274
SAMEA3504913,274
SAMEA102152668,274
SAMEA1877690,274
SAMN40566643,274
SAMEA3381515,274
SAMEA4388008,274
SAMEA4388440,274
SAMEA104154474,274
SAMEA2627507,274
SAMEA104154366,274
SAMN40566641,274
SAMEA3504734,274
SAMEA4388007,274
SAMEA1877672,274
SAMEA3448076,274
SAMN40566644,274
SAMEA1877578,274
SAMEA1877574,274
SAMEA1877713,274
SAMEA3381524,274
SAMEA102177418,274
SAMEA2627328,274
SAMEA3448048,274
SAMEA102171418,274
SAMEA104154321,274
SAMEA1877759,274
SAMEA3233151,274
SAMEA1877742,274
SAMEA3309674,274
SAMEA1877670,274
SAMEA3504776,274
SAMEA3309791,274
SAMEA3504638,274
SAMEA104154385,274
SAMEA1877659,274
SAMEA104154364,274
SAMEA104154338,274
SAMEA1877720,274
SAMEA104154296,274
SAMEA102234418,274
SAMEA1877701,274
SAMEA3504857,274
SAMEA1877682,274
SAMEA3381506,274
SAMEA3448091,274
SAMEA2696357,274
SAMEA5138240,274
SAMN35364339,69
SAMEA3431395,69
SAMN35364357,69
SAMEA104141899,69
SAMN35363172,69
SAMN14158529,69
SAMN35364342,69
SAMN35363223,69
SAMN35364306,69
SAMN05222042,69
SAMN35363229,69
SAMN35363200,69
SAMN35364237,69
SAMEA3431564,69
SAMN35364321,69
SAMN08803113,69
SAMN35363224,69
SAMN35363227,69
SAMN35364338,69
SAMN35363225,69
SAMN08803114,69
SAMN35362941,69
SAMN35364251,69
SAMEA104141904,69
SAMN35364301,69
SAMN35364303,69
SAMEA104141974,69
SAMN08803118,69
SAMN08803119,69
SAMN35363171,69
SAMEA104141564,69
SAMN35363230,69
SAMN35364337,69
SAMN35363228,69
SAMN35364343,69
SAMN08803120,69
SAMN35363174,69
SAMN35364308,69
SAMN35364346,69
SAMN08803125,69
SAMN35364542,69
SAMEA3714002,69
SAMN35362930,69
SAMN08803115,69
SAMN08803121,69
SAMN35364294,69
SAMN08803123,69
SAMN08803124,69
